,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,Winner
4635,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,-1,0,0,-2,0,0,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,2,0,0,0,0,0,0,0,0,0,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,-1,0,0,-2,0,0,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,2,0,0,0,0,0,0,0,0,0,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,-1,0,0,0,0,-2,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,0,0,0,0,0,0,0,0,0,0,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,-3,0,-1,0,0,0,0,-2,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,0,0,0,0,0,0,0,0,0,0,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,2,0,0,1,0,0,-1,0,0,0,0,-2,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,2,0,0,1,0,0,-1,0,0,0,0,-2,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,0,0,0,6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,1,0,0,-1,0,0,0,0,-2,0,0,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,2,3,4,5,6,4,3,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4643,2,3,4,5,6,4,3,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4644,2,3,4,5,6,4,3,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4645,2,3,4,5,6,4,3,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4646,2,3,4,5,6,4,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4647,2,3,4,5,6,4,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4648,2,3,4,5,6,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,4,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4649,2,3,4,5,6,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,4,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-5,-1,0,-1,-2,-3,-4,0,-6,-4,-3,-2,0
4650,2,3,4,5,6,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,4,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-5,-1,0,-1,-2,-3,-4,0,-6,-4,-3,-2,0
4651,2,3,4,5,6,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,4,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-5,-1,0,-1,-2,-3,-4,0,-6,-4,-3,-2,0
4652,2,3,4,5,6,4,3,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4653,2,3,4,5,6,4,3,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4654,2,3,4,5,6,4,0,2,1,1,1,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4655,2,3,4,5,6,4,0,2,1,1,1,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4656,2,3,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4657,2,3,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4658,2,3,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
4659,2,3,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
4660,2,0,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
4661,2,0,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-3,0,0,0,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
4662,2,0,4,5,6,4,0,2,0,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-3,0,0,0,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
4663,2,0,4,5,6,4,0,2,0,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-3,0,0,0,-1,0,-3,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
4664,2,0,4,5,6,0,0,2,0,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-3,0,0,0,-1,0,-3,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
4665,2,0,4,5,6,0,0,2,0,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,-1,0,-3,0,0,0,-1,0,0,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
4666,2,0,4,0,6,0,0,2,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,-1,0,-3,0,0,0,-1,0,0,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
4667,2,0,4,0,6,0,0,2,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,-1,-1,-3,0,0,0,-1,0,0,0,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
4668,2,0,4,0,0,2,6,0,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,-1,-1,-3,0,0,0,-1,0,0,0,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
4669,2,0,4,0,0,2,6,0,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,-1,-1,-3,0,0,0,-1,0,-4,0,-1,-1,-1,-2,0,0,-5,-6,-4,0,-2,0
4670,2,0,0,0,0,2,6,0,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,-3,0,0,0,4,0,-1,0,0,-1,-1,-3,0,0,0,-1,0,-4,0,-1,-1,-1,-2,0,0,-5,-6,-4,0,-2,0
4671,2,0,0,0,0,2,6,0,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,-3,0,0,0,4,0,-1,0,0,-1,-1,-3,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,-5,-6,-4,0,-2,0
4672,2,0,0,0,0,2,6,0,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,-3,0,1,0,4,0,-1,0,0,-1,-1,-3,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,-5,-6,-4,0,-2,0
4673,2,0,0,0,0,2,6,0,0,1,1,0,5,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,-3,0,-1,0,4,0,-1,0,0,0,-1,-3,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,-5,-6,-4,0,-2,0
4674,2,0,0,0,0,2,6,0,0,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,-3,0,5,0,4,0,-1,0,0,0,-1,-3,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,-5,-6,-4,0,-2,0
4675,2,0,0,0,0,2,6,0,0,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,-3,0,5,0,4,0,-1,0,0,0,-1,-3,0,0,0,-1,0,-4,-4,-1,-1,-1,0,0,-2,-5,-6,0,0,-2,0
4676,2,0,0,0,0,2,6,0,4,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-3,0,5,0,4,0,-1,0,0,0,-1,-3,0,0,0,-1,0,-4,-4,-1,-1,-1,0,0,-2,-5,-6,0,0,-2,0
4677,2,0,0,0,0,2,6,0,4,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-3,0,5,0,4,0,-1,0,0,0,-1,-3,0,0,0,-1,0,-4,-4,-1,-1,-1,0,0,-2,-5,0,-2,-6,0,0
4678,2,0,0,0,0,2,6,0,4,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-3,0,5,0,0,0,-1,0,0,0,-1,4,0,0,0,-1,0,-4,-4,-1,-1,-1,0,0,-2,-5,0,-2,-6,0,0
4679,2,0,0,0,0,2,6,0,4,1,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-3,0,5,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,-5,0,-2,-6,0,0
4680,2,0,0,0,0,2,6,0,4,1,1,0,0,1,1,1,1,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,-5,0,-2,-6,0,0
4681,2,0,0,0,0,2,6,0,4,1,1,0,0,1,1,1,1,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,-3,0,0,0,0,0,-1,-5,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4682,2,0,0,0,0,2,6,0,4,1,1,0,0,1,1,1,1,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-1,-5,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4683,2,0,0,0,0,2,6,0,4,-5,1,0,0,1,1,1,1,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4684,2,0,0,0,0,2,6,0,4,-5,1,0,0,1,1,1,1,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4685,2,0,0,0,0,2,6,0,4,-5,1,0,0,1,1,1,1,0,0,0,5,3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4686,2,0,0,0,0,2,6,0,4,-5,1,0,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,-4,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4687,2,0,0,0,0,2,6,0,4,-5,1,0,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,0,-1,-4,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4688,2,0,0,0,0,2,6,0,4,-5,1,0,5,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,0,-1,-4,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4689,2,0,0,0,0,2,6,0,4,-5,1,0,5,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4690,2,0,0,0,0,2,6,0,4,-5,1,5,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4691,2,0,0,0,0,-4,6,0,4,-5,1,5,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-4,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-2,0,0,-2,-6,0,0
4692,2,3,4,5,6,4,3,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
4693,2,3,4,5,6,4,3,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
4694,2,3,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
4695,2,3,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
4696,2,0,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
4697,2,0,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,1
4698,2,0,4,5,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,1
4699,2,0,4,5,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,-6,0,0,-2,1
4700,2,0,4,0,6,4,0,2,1,1,5,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,-6,0,0,-2,1
4701,2,0,4,0,6,4,0,2,1,1,5,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-3,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,0,-4,-5,-6,0,0,-2,1
4702,2,0,0,0,6,4,0,2,1,1,5,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,0,-4,-5,-6,0,0,-2,1
4703,2,0,0,0,6,4,0,2,1,1,5,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,0,0,-1,-1,-1,0,-5,-1,-1,-1,-2,0,-4,0,-6,0,0,-2,1
4704,2,0,0,0,6,4,0,2,1,1,5,0,0,1,1,1,0,0,3,0,1,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,0,0,-1,-1,-1,0,-5,-1,-1,-1,-2,0,-4,0,-6,0,0,-2,1
4705,2,0,0,0,6,4,0,2,1,1,5,0,0,1,1,1,0,0,3,0,1,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,0,0,-1,-1,-1,-4,-5,-1,-1,-1,-2,0,0,0,-6,0,0,-2,1
4706,2,0,0,0,6,0,0,2,1,1,5,0,0,1,1,1,0,0,3,4,1,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,0,0,-1,-1,-1,-4,-5,-1,-1,-1,-2,0,0,0,-6,0,0,-2,1
4707,2,0,0,0,6,0,0,2,1,1,5,0,0,1,1,1,0,0,3,4,1,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,-1,0,-1,-1,-1,-4,-5,-1,0,-1,-2,0,0,0,-6,0,0,-2,1
4708,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,3,4,1,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,-1,0,-1,-1,-1,-4,-5,-1,0,-1,-2,0,0,0,-6,0,0,-2,1
4709,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,3,4,1,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,-1,-3,-1,0,-1,-1,-1,-4,-5,-1,0,-1,0,0,-6,-2,0,0,0,-2,1
4710,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,3,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,-3,0,-1,-3,-1,0,-1,-1,-1,-4,-5,-1,0,-1,0,0,-6,-2,0,0,0,-2,1
4711,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,3,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,-3,0,0,-3,-1,0,-1,-1,-1,-4,-5,-1,0,-1,0,0,-6,-2,0,0,0,-2,1
4712,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,-3,0,0,-3,-1,0,-1,-1,-1,-4,-5,-1,0,-1,0,0,-6,-2,0,0,0,-2,1
4713,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,-3,0,-5,-3,-1,0,-1,-1,-1,-4,0,-1,0,-1,0,0,-6,-2,0,0,0,-2,1
4714,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-3,0,-5,3,-1,0,-1,-1,-1,-4,0,-1,0,-1,0,0,-6,-2,0,0,0,-2,1
4715,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-3,0,-5,3,-1,-1,-1,-1,-1,-4,0,-1,0,0,0,0,-6,-2,0,0,0,-2,1
4716,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-3,0,-5,0,-1,-1,-1,-1,-1,3,0,-1,0,0,0,0,-6,-2,0,0,0,-2,1
4717,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-3,0,-5,0,-1,0,-1,-1,-1,3,0,-1,0,0,0,0,-6,-2,0,0,0,-2,1
4718,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,-4,0,1,0,0,0,0,0,0,3,0,0,0,-1,0,0,0,-3,0,-5,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,-2,0,0,0,-2,1
4719,2,0,0,0,0,2,6,0,1,1,5,0,0,1,1,1,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,-1,0,0,0,-3,0,-5,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,-2,0,0,0,-2,1
4720,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,1,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,-1,0,0,0,-3,0,-5,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,-2,0,0,0,-2,1
4721,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,1,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5,-2,0,0,-1,0,0,0,-3,0,-5,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
4722,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-2,0,0,3,0,0,0,-3,0,-5,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
4723,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,3,0,0,0,-3,0,-5,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
4724,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,3,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
4725,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-3,0,3,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
4726,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,-2,0,0,-3,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
4727,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,-2,0,0,0,4,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
4728,2,0,0,0,0,2,6,0,1,1,0,0,0,1,1,-2,0,0,0,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,-6,0,0,0,0,-2,1
